"","x"
"9252","ENSG00000126062"
"9253","ENSG00000276023"
"9254","ENSG00000275932"
"9255","ENSG00000163781"
"9256","ENSG00000204616"
"9257","ENSG00000224542"
"9258","ENSG00000224168"
"9259","ENSG00000225130"
"9260","ENSG00000223531"
"9261","ENSG00000226402"
"9262","ENSG00000137397"
"9263","ENSG00000233573"
"9264","ENSG00000104435"
"9265","ENSG00000171368"
"9266","ENSG00000160207"
"9267","ENSG00000100106"
"9268","ENSG00000157916"
"9269","ENSG00000162616"
"9270","ENSG00000139330"
"9271","ENSG00000164283"
"9272","ENSG00000101191"
"9273","ENSG00000134249"
"9274","ENSG00000168594"
"9275","ENSG00000196363"
"9276","ENSG00000165698"
"9277","ENSG00000160323"
"9278","ENSG00000281244"
"9279","ENSG00000160325"
"9280","ENSG00000280479"
"9281","ENSG00000134917"
"9282","ENSG00000154736"
"9283","ENSG00000136243"
"9284","ENSG00000150687"
"9285","ENSG00000070778"
"9286","ENSG00000105323"
"9287","ENSG00000107669"
"9288","ENSG00000163684"
"9289","ENSG00000111615"
"9290","ENSG00000186625"
"9291","ENSG00000126856"
"9292","ENSG00000138738"
"9293","ENSG00000110851"
"9294","ENSG00000106049"
"9295","ENSG00000122966"
"9296","ENSG00000213066"
"9297","ENSG00000138080"
"9298","ENSG00000186470"
"9299","ENSG00000026950"
"9300","ENSG00000112763"
"9301","ENSG00000292170"
"9302","ENSG00000196090"
"9303","ENSG00000117602"
"9304","ENSG00000185104"
"9305","ENSG00000117281"
"9306","ENSG00000131437"
"9307","ENSG00000148606"
"9308","ENSG00000104859"
"9309","ENSG00000122952"
"9310","ENSG00000137225"
"9311","ENSG00000142330"
"9312","ENSG00000118162"
"9313","ENSG00000128283"
"9314","ENSG00000021488"
"9315","ENSG00000136045"
"9316","ENSG00000204634"
"9317","ENSG00000105401"
"9318","ENSG00000169306"
"9319","ENSG00000168734"
"9320","ENSG00000136504"
"9321","ENSG00000100206"
"9322","ENSG00000176485"
"9323","ENSG00000174842"
"9324","ENSG00000197568"
"9325","ENSG00000114455"
"9326","ENSG00000112276"
"9327","ENSG00000102879"
"9328","ENSG00000196998"
"9329","ENSG00000292221"
"9330","ENSG00000198855"
"9331","ENSG00000100478"
"9332","ENSG00000122367"
"9333","ENSG00000184489"
"9334","ENSG00000291470"
"9335","ENSG00000275575"
"9336","ENSG00000164167"
"9337","ENSG00000079974"
"9338","ENSG00000144134"
"9339","ENSG00000147475"
"9340","ENSG00000133935"
"9341","ENSG00000170917"
"9342","ENSG00000173598"
"9343","ENSG00000165609"
"9344","ENSG00000272325"
"9345","ENSG00000125285"
"9346","ENSG00000163430"
"9347","ENSG00000164985"
"9348","ENSG00000198554"
"9349","ENSG00000168309"
"9350","ENSG00000023734"
"9351","ENSG00000120210"
"9352","ENSG00000136378"
"9353","ENSG00000049192"
"9354","ENSG00000076108"
"9355","ENSG00000198604"
"9356","ENSG00000061337"
"9357","ENSG00000198839"
"9358","ENSG00000178252"
"9359","ENSG00000118094"
"9360","ENSG00000160326"
"9361","ENSG00000281165"
"9362","ENSG00000012983"
"9363","ENSG00000104814"
"9364","ENSG00000241644"
"9365","ENSG00000068028"
"9366","ENSG00000184363"
"9367","ENSG00000010322"
"9368","ENSG00000159409"
"9369","ENSG00000126001"
"9370","ENSG00000293199"
"9371","ENSG00000120688"
"9372","ENSG00000197150"
"9373","ENSG00000107651"
"9374","ENSG00000156076"
"9375","ENSG00000092201"
"9376","ENSG00000109511"
"9377","ENSG00000183765"
"9378","ENSG00000101751"
"9379","ENSG00000129455"
"9380","ENSG00000111432"
"9381","ENSG00000147471"
"9382","ENSG00000090376"
"9383","ENSG00000170776"
"9384","ENSG00000023516"
"9385","ENSG00000108599"
"9386","ENSG00000064703"
"9387","ENSG00000183479"
"9388","ENSG00000143507"
"9389","ENSG00000114686"
"9390","ENSG00000186715"
"9391","ENSG00000136942"
"9392","ENSG00000139629"
"9393","ENSG00000136542"
"9394","ENSG00000123094"
"9395","ENSG00000243279"
"9396","ENSG00000292222"
"9397","ENSG00000025796"
"9398","ENSG00000256525"
"9399","ENSG00000110756"
"9400","ENSG00000288445"
"9401","ENSG00000114209"
"9402","ENSG00000170881"
"9403","ENSG00000291729"
"9404","ENSG00000101236"
"9405","ENSG00000169239"
"9406","ENSG00000117115"
"9407","ENSG00000291387"
"9408","ENSG00000160783"
"9409","ENSG00000165156"
"9410","ENSG00000166073"
"9411","ENSG00000182379"
"9412","ENSG00000182575"
"9413","ENSG00000144227"
"9414","ENSG00000135973"
"9415","ENSG00000183134"
"9416","ENSG00000100266"
"9417","ENSG00000177239"
"9418","ENSG00000268104"
"9419","ENSG00000101180"
"9420","ENSG00000182165"
"9421","ENSG00000137100"
"9422","ENSG00000168386"
"9423","ENSG00000184575"
"9424","ENSG00000187446"
"9425","ENSG00000079263"
"9426","ENSG00000101417"
"9427","ENSG00000081721"
"9428","ENSG00000159210"
"9429","ENSG00000157349"
"9430","ENSG00000137404"
"9431","ENSG00000228854"
"9432","ENSG00000236843"
"9433","ENSG00000228867"
"9434","ENSG00000234809"
"9435","ENSG00000235773"
"9436","ENSG00000206484"
"9437","ENSG00000168488"
"9438","ENSG00000184979"
"9439","ENSG00000109466"
"9440","ENSG00000275066"
"9441","ENSG00000274047"
"9442","ENSG00000213689"
"9443","ENSG00000118922"
"9444","ENSG00000102349"
"9445","ENSG00000168356"
"9446","ENSG00000106536"
"9447","ENSG00000161013"
"9448","ENSG00000284501"
"9449","ENSG00000186526"
"9450","ENSG00000039650"
"9451","ENSG00000027847"
"9452","ENSG00000137491"
"9453","ENSG00000136631"
"9454","ENSG00000011009"
"9455","ENSG00000167851"
"9456","ENSG00000291918"
"9457","ENSG00000116288"
"9458","ENSG00000105669"
"9459","ENSG00000124232"
"9460","ENSG00000166856"
"9461","ENSG00000122882"
"9462","ENSG00000071073"
"9463","ENSG00000198522"
"9464","ENSG00000141524"
"9465","ENSG00000198231"
"9466","ENSG00000155659"
"9467","ENSG00000122642"
"9468","ENSG00000112079"
"9469","ENSG00000162438"
"9470","ENSG00000215021"
"9471","ENSG00000097021"
"9472","ENSG00000106244"
"9473","ENSG00000114383"
"9474","ENSG00000122565"
"9475","ENSG00000180104"
"9476","ENSG00000170296"
"9477","ENSG00000063244"
"9478","ENSG00000104147"
"9479","ENSG00000120699"
"9480","ENSG00000164106"
"9481","ENSG00000082996"
"9482","ENSG00000074416"
"9483","ENSG00000247596"
"9484","ENSG00000034713"
"9485","ENSG00000171992"
"9486","ENSG00000108349"
"9487","ENSG00000087303"
"9488","ENSG00000135775"
"9489","ENSG00000105967"
"9490","ENSG00000091128"
"9491","ENSG00000133818"
"9492","ENSG00000137809"
"9493","ENSG00000016602"
"9494","ENSG00000088930"
"9495","ENSG00000161405"
"9496","ENSG00000030419"
"9497","ENSG00000158186"
"9498","ENSG00000169136"
"9499","ENSG00000111481"
"9500","ENSG00000181789"
"9501","ENSG00000185989"
"9502","ENSG00000280477"
"9503","ENSG00000139289"
"9504","ENSG00000143033"
"9505","ENSG00000164070"
"9506","ENSG00000126698"
"9507","ENSG00000179950"
"9508","ENSG00000213079"
"9509","ENSG00000165246"
"9510","ENSG00000135315"
"9511","ENSG00000198740"
"9512","ENSG00000120784"
"9513","ENSG00000164292"
"9514","ENSG00000082438"
"9515","ENSG00000146083"
"9516","ENSG00000080845"
"9517","ENSG00000107560"
"9518","ENSG00000175175"
"9519","ENSG00000070601"
"9520","ENSG00000175283"
"9521","ENSG00000071246"
"9522","ENSG00000168813"
"9523","ENSG00000115977"
"9524","ENSG00000107864"
"9525","ENSG00000101544"
"9526","ENSG00000107890"
"9527","ENSG00000164715"
"9528","ENSG00000162631"
"9529","ENSG00000131873"
"9530","ENSG00000112144"
"9531","ENSG00000072071"
"9532","ENSG00000288324"
"9533","ENSG00000091592"
"9534","ENSG00000102531"
"9535","ENSG00000126775"
"9536","ENSG00000179912"
"9537","ENSG00000121871"
"9538","ENSG00000149970"
"9539","ENSG00000118246"
"9540","ENSG00000081386"
"9541","ENSG00000105063"
"9542","ENSG00000169760"
"9543","ENSG00000138674"
"9544","ENSG00000134874"
"9545","ENSG00000143850"
"9546","ENSG00000001561"
"9547","ENSG00000198825"
"9548","ENSG00000175727"
"9549","ENSG00000281178"
"9550","ENSG00000153339"
"9551","ENSG00000103111"
"9552","ENSG00000133422"
"9553","ENSG00000135299"
"9554","ENSG00000178764"
"9555","ENSG00000171603"
"9556","ENSG00000047056"
"9557","ENSG00000173210"
"9558","ENSG00000198815"
"9559","ENSG00000185019"
"9560","ENSG00000132680"
"9561","ENSG00000126804"
"9562","ENSG00000138311"
"9563","ENSG00000140320"
"9564","ENSG00000083520"
"9565","ENSG00000089169"
"9566","ENSG00000110274"
"9567","ENSG00000105339"
"9568","ENSG00000198844"
"9569","ENSG00000105483"
"9570","ENSG00000141337"
"9571","ENSG00000018189"
"9572","ENSG00000132640"
"9573","ENSG00000064932"
"9574","ENSG00000278788"
"9575","ENSG00000072134"
"9576","ENSG00000182606"
"9577","ENSG00000132153"
"9578","ENSG00000211456"
"9579","ENSG00000198690"
"9580","ENSG00000276787"
"9581","ENSG00000085433"
"9582","ENSG00000125970"
"9583","ENSG00000213809"
"9584","ENSG00000138722"
"9585","ENSG00000114503"
"9586","ENSG00000149506"
"9587","ENSG00000125810"
"9588","ENSG00000101367"
"9589","ENSG00000075945"
"9590","ENSG00000148450"
"9591","ENSG00000084764"
"9592","ENSG00000153246"
"9593","ENSG00000118217"
"9594","ENSG00000130956"
"9595","ENSG00000179918"
"9596","ENSG00000086475"
"9597","ENSG00000115839"
"9598","ENSG00000099246"
"9599","ENSG00000146707"
"9600","ENSG00000276464"
"9601","ENSG00000068903"
"9602","ENSG00000283100"
"9603","ENSG00000153574"
"9604","ENSG00000118985"
"9605","ENSG00000114650"
"9606","ENSG00000100603"
"9607","ENSG00000162105"
"9608","ENSG00000107984"
"9609","ENSG00000151657"
"9610","ENSG00000240069"
"9611","ENSG00000280757"
"9612","ENSG00000150753"
"9613","ENSG00000106853"
"9614","ENSG00000163798"
"9615","ENSG00000290611"
"9616","ENSG00000187848"
"9617","ENSG00000119401"
"9618","ENSG00000010803"
"9619","ENSG00000256338"
"9620","ENSG00000088325"
"9621","ENSG00000157212"
"9622","ENSG00000162482"
"9623","ENSG00000076685"
"9624","ENSG00000084710"
"9625","ENSG00000141002"
"9626","ENSG00000101004"
"9627","ENSG00000151240"
"9628","ENSG00000105613"
"9629","ENSG00000148843"
"9630","ENSG00000100813"
"9631","ENSG00000156395"
"9632","ENSG00000122012"
"9633","ENSG00000144821"
"9634","ENSG00000100731"
"9635","ENSG00000173120"
"9636","ENSG00000113716"
"9637","ENSG00000141577"
"9638","ENSG00000103995"
"9639","ENSG00000085831"
"9640","ENSG00000080854"
"9641","ENSG00000064042"
"9642","ENSG00000079841"
"9643","ENSG00000163625"
"9644","ENSG00000100592"
"9645","ENSG00000137802"
"9646","ENSG00000114805"
"9647","ENSG00000128607"
"9648","ENSG00000080371"
"9649","ENSG00000211455"
"9650","ENSG00000065526"
"9651","ENSG00000135108"
"9652","ENSG00000175265"
"9653","ENSG00000291995"
"9654","ENSG00000075914"
"9655","ENSG00000135472"
"9656","ENSG00000125107"
"9657","ENSG00000144028"
"9658","ENSG00000129116"
"9659","ENSG00000172765"
"9660","ENSG00000121440"
"9661","ENSG00000130477"
"9662","ENSG00000041515"
"9663","ENSG00000004487"
"9664","ENSG00000188739"
"9665","ENSG00000127663"
"9666","ENSG00000099308"
"9667","ENSG00000077254"
"9668","ENSG00000083097"
"9669","ENSG00000020577"
"9670","ENSG00000040199"
"9671","ENSG00000188994"
"9672","ENSG00000133401"
"9673","ENSG00000142784"
"9674","ENSG00000130227"
"9675","ENSG00000186487"
"9676","ENSG00000061987"
"9677","ENSG00000179889"
"9678","ENSG00000275498"
"9679","ENSG00000154310"
"9680","ENSG00000116852"
"9681","ENSG00000083642"
"9682","ENSG00000187239"
"9683","ENSG00000157106"
"9684","ENSG00000174306"
"9685","ENSG00000149218"
"9686","ENSG00000214655"
"9687","ENSG00000198646"
"9688","ENSG00000157064"
"9689","ENSG00000103351"
"9690","ENSG00000180357"
"9691","ENSG00000197226"
"9692","ENSG00000284400"
"9693","ENSG00000103365"
"9694","ENSG00000062650"
"9695","ENSG00000107290"
"9696","ENSG00000127463"
"9697","ENSG00000144712"
"9698","ENSG00000139718"
"9699","ENSG00000137200"
"9700","ENSG00000023318"
"9701","ENSG00000002746"
"9702","ENSG00000111647"
"9703","ENSG00000133789"
"9704","ENSG00000160208"
"9705","ENSG00000005810"
"9706","ENSG00000102763"
"9707","ENSG00000105778"
"9708","ENSG00000107077"
"9709","ENSG00000148840"
"9710","ENSG00000082805"
"9711","ENSG00000110723"
"9712","ENSG00000104228"
"9713","ENSG00000242265"
"9714","ENSG00000102935"
"9715","ENSG00000123200"
"9716","ENSG00000145819"
"9717","ENSG00000119685"
"9718","ENSG00000105738"
"9719","ENSG00000054523"
"9720","ENSG00000124313"
"9721","ENSG00000155111"
"9722","ENSG00000004139"
"9723","ENSG00000169155"
"9724","ENSG00000053524"
"9725","ENSG00000167202"
"9726","ENSG00000053108"
"9727","ENSG00000113048"
"9728","ENSG00000132359"
"9729","ENSG00000181418"
"9730","ENSG00000133104"
"9731","ENSG00000100354"
"9732","ENSG00000112659"
"9733","ENSG00000163531"
"9734","ENSG00000198718"
"9735","ENSG00000283738"
"9736","ENSG00000169246"
"9737","ENSG00000055208"
"9738","ENSG00000169635"
"9739","ENSG00000118322"
"9740","ENSG00000163539"
"9741","ENSG00000108509"
"9742","ENSG00000143442"
"9743","ENSG00000198756"
"9744","ENSG00000004399"
"9745","ENSG00000110046"
"9746","ENSG00000186566"
"9747","ENSG00000164080"
"9748","ENSG00000172943"
"9749","ENSG00000132510"
"9750","ENSG00000082397"
"9751","ENSG00000198887"
"9752","ENSG00000145911"
"9753","ENSG00000086015"
"9754","ENSG00000074755"
"9755","ENSG00000176915"
"9756","ENSG00000109184"
"9757","ENSG00000136141"
"9758","ENSG00000014164"
"9759","ENSG00000282684"
"9760","ENSG00000197558"
"9761","ENSG00000136274"
"9762","ENSG00000130475"
"9763","ENSG00000114541"
"9764","ENSG00000075240"
"9765","ENSG00000079432"
"9766","ENSG00000020129"
"9767","ENSG00000121940"
"9768","ENSG00000125354"
"9769","ENSG00000109436"
"9770","ENSG00000163811"
"9771","ENSG00000071189"
"9772","ENSG00000138834"
"9773","ENSG00000125447"
"9774","ENSG00000133030"
"9775","ENSG00000155561"
"9776","ENSG00000010327"
"9777","ENSG00000132294"
"9778","ENSG00000137815"
"9779","ENSG00000116704"
"9780","ENSG00000100304"
"9781","ENSG00000152642"
"9782","ENSG00000165660"
"9783","ENSG00000164024"
"9784","ENSG00000140948"
"9785","ENSG00000134324"
"9786","ENSG00000164402"
"9787","ENSG00000011523"
"9788","ENSG00000115687"
"9789","ENSG00000143344"
"9790","ENSG00000131378"
"9791","ENSG00000160305"
"9792","ENSG00000117899"
"9793","ENSG00000107929"
"9794","ENSG00000089902"
"9795","ENSG00000019144"
"9796","ENSG00000107104"
"9797","ENSG00000144224"
"9798","ENSG00000273749"
"9799","ENSG00000288461"
"9800","ENSG00000280618"
"9801","ENSG00000168397"
"9802","ENSG00000089597"
"9803","ENSG00000183580"
"9804","ENSG00000112159"
"9805","ENSG00000048828"
"9806","ENSG00000113194"
"9807","ENSG00000068878"
"9808","ENSG00000131149"
"9809","ENSG00000058063"
"9810","ENSG00000054965"
"9811","ENSG00000165688"
"9812","ENSG00000170540"
"9813","ENSG00000103740"
"9814","ENSG00000116786"
"9815","ENSG00000132718"
"9816","ENSG00000100427"
"9817","ENSG00000070495"
"9818","ENSG00000130749"
"9819","ENSG00000179041"
"9820","ENSG00000137573"
"9821","ENSG00000169180"
"9822","ENSG00000117523"
"9823","ENSG00000065882"
"9824","ENSG00000105278"
"9825","ENSG00000160796"
"9826","ENSG00000143756"
"9827","ENSG00000110042"
"9828","ENSG00000008853"
"9829","ENSG00000052749"
"9830","ENSG00000054654"
"9831","ENSG00000132182"
"9832","ENSG00000154822"
"9833","ENSG00000284017"
"9834","ENSG00000131089"
"9835","ENSG00000197969"
"9836","ENSG00000091490"
"9837","ENSG00000108239"
"9838","ENSG00000144036"
"9839","ENSG00000213551"
"9840","ENSG00000170145"
"9841","ENSG00000182621"
"9842","ENSG00000198576"
"9843","ENSG00000081913"
"9844","ENSG00000121210"
"9845","ENSG00000179364"
"9846","ENSG00000106078"
"9847","ENSG00000206560"
"9848","ENSG00000121892"
"9849","ENSG00000148219"
"9850","ENSG00000261236"
"9851","ENSG00000047578"
"9852","ENSG00000163125"
"9853","ENSG00000068650"
"9854","ENSG00000169330"
"9855","ENSG00000169914"
"9856","ENSG00000101745"
"9857","ENSG00000189337"
"9858","ENSG00000168502"
"9859","ENSG00000092108"
"9860","ENSG00000184014"
"9861","ENSG00000085788"
"9862","ENSG00000171735"
"9863","ENSG00000145725"
"9864","ENSG00000126217"
"9865","ENSG00000100403"
"9866","ENSG00000182473"
"9867","ENSG00000117114"
"9868","ENSG00000107554"
"9869","ENSG00000174197"
"9870","ENSG00000187189"
"9871","ENSG00000118200"
"9872","ENSG00000163946"
"9873","ENSG00000038532"
"9874","ENSG00000186866"
"9875","ENSG00000114648"
"9876","ENSG00000132361"
"9877","ENSG00000030066"
"9878","ENSG00000132938"
"9879","ENSG00000177613"
"9880","ENSG00000150471"
"9881","ENSG00000113645"
"9882","ENSG00000135049"
"9883","ENSG00000106012"
"9884","ENSG00000072803"
"9885","ENSG00000070366"
"9886","ENSG00000064999"
"9887","ENSG00000102858"
"9888","ENSG00000185963"
"9889","ENSG00000166454"
"9890","ENSG00000291953"
"9891","ENSG00000115504"
"9892","ENSG00000179314"
"9893","ENSG00000197892"
"9894","ENSG00000024048"
"9895","ENSG00000164398"
"9896","ENSG00000166881"
"9897","ENSG00000119321"
"9898","ENSG00000160223"
"9899","ENSG00000127511"
"9900","ENSG00000151503"
"9901","ENSG00000104093"
"9902","ENSG00000100364"
"9903","ENSG00000119042"
"9904","ENSG00000197818"
"9905","ENSG00000111249"
"9906","ENSG00000138246"
"9907","ENSG00000134744"
"9908","ENSG00000109654"
"9909","ENSG00000103494"
"9910","ENSG00000013288"
"9911","ENSG00000136051"
"9912","ENSG00000124422"
"9913","ENSG00000049759"
"9914","ENSG00000111961"
"9915","ENSG00000111490"
"9916","ENSG00000100154"
"9917","ENSG00000074054"
"9918","ENSG00000173852"
"9919","ENSG00000198198"
"9920","ENSG00000091157"
"9921","ENSG00000182253"
"9922","ENSG00000043143"
"9923","ENSG00000166887"
"9924","ENSG00000116138"
"9925","ENSG00000139641"
"9926","ENSG00000131018"
"9927","ENSG00000101596"
"9928","ENSG00000088387"
"9929","ENSG00000122733"
"9930","ENSG00000163714"
"9931","ENSG00000100441"
"9932","ENSG00000127481"
"9933","ENSG00000164828"
"9934","ENSG00000249115"
"9935","ENSG00000156931"
"9936","ENSG00000013523"
"9937","ENSG00000162402"
"9938","ENSG00000104059"
"9939","ENSG00000273564"
"9940","ENSG00000109920"
"9941","ENSG00000285182"
"9942","ENSG00000102870"
"9943","ENSG00000156011"
"9944","ENSG00000124006"
"9945","ENSG00000196914"
"9946","ENSG00000164542"
"9947","ENSG00000155506"
"9948","ENSG00000088808"
"9949","ENSG00000055917"
"9950","ENSG00000104880"
"9951","ENSG00000111077"
"9952","ENSG00000105662"
"9953","ENSG00000014123"
"9954","ENSG00000132275"
"9955","ENSG00000164151"
"9956","ENSG00000266028"
"9957","ENSG00000198952"
"9958","ENSG00000158467"
"9959","ENSG00000129933"
"9960","ENSG00000100014"
"9961","ENSG00000162736"
"9962","ENSG00000015676"
"9963","ENSG00000160584"
"9964","ENSG00000123066"
"9965","ENSG00000186908"
"9966","ENSG00000136813"
"9967","ENSG00000101126"
"9968","ENSG00000011376"
"9969","ENSG00000186111"
"9970","ENSG00000121152"
"9971","ENSG00000113593"
"9972","ENSG00000175826"
"9973","ENSG00000159363"
"9974","ENSG00000181274"
"9975","ENSG00000177051"
"9976","ENSG00000130713"
"9977","ENSG00000100697"
"9978","ENSG00000103187"
"9979","ENSG00000124523"
"9980","ENSG00000089163"
"9981","ENSG00000142082"
"9982","ENSG00000096717"
"9983","ENSG00000148444"
"9984","ENSG00000107130"
"9985","ENSG00000169946"
"9986","ENSG00000089558"
"9987","ENSG00000135519"
"9988","ENSG00000103150"
"9989","ENSG00000134376"
"9990","ENSG00000103512"
"9991","ENSG00000274779"
"9992","ENSG00000142856"
"9993","ENSG00000166557"
"9994","ENSG00000196116"
"9995","ENSG00000155974"
"9996","ENSG00000092068"
"9997","ENSG00000163602"
"9998","ENSG00000281766"
"9999","ENSG00000095917"
"10000","ENSG00000081014"
"10001","ENSG00000143147"
"10002","ENSG00000119729"
"10003","ENSG00000198685"
"10004","ENSG00000120948"
"10005","ENSG00000219073"
"10006","ENSG00000112855"
"10007","ENSG00000101892"
"10008","ENSG00000171540"
"10009","ENSG00000117620"
"10010","ENSG00000070214"
"10011","ENSG00000189091"
"10012","ENSG00000115524"
"10013","ENSG00000136859"
"10014","ENSG00000135776"
"10015","ENSG00000150967"
"10016","ENSG00000154262"
"10017","ENSG00000154265"
"10018","ENSG00000164683"
"10019","ENSG00000116237"
"10020","ENSG00000100116"
"10021","ENSG00000183741"
"10022","ENSG00000221890"
"10023","ENSG00000094916"
"10024","ENSG00000118482"
"10025","ENSG00000067167"
"10026","ENSG00000131375"
"10027","ENSG00000105755"
"10028","ENSG00000103485"
"10029","ENSG00000141867"
"10030","ENSG00000140612"
"10031","ENSG00000136003"
"10032","ENSG00000132432"
"10033","ENSG00000100029"
"10034","ENSG00000088451"
"10035","ENSG00000104660"
"10036","ENSG00000172828"
"10037","ENSG00000100307"
"10038","ENSG00000135547"
"10039","ENSG00000240505"
"10040","ENSG00000162882"
"10041","ENSG00000127603"
"10042","ENSG00000146122"
"10043","ENSG00000072121"
"10044","ENSG00000060709"
"10045","ENSG00000075568"
"10046","ENSG00000291574"
"10047","ENSG00000112624"
"10048","ENSG00000197147"
"10049","ENSG00000133985"
"10050","ENSG00000101346"
